# Region type :  patch inlet
# Faces          : 70
# Area           : 9.8000000000e-03
# Scale factor   : 1.0000000000e+00
# Time           	sum(phi)
87.7323          	-3.4885646844e-02
87.7374          	-3.4885646645e-02
87.7424          	-3.4885646867e-02
87.7475          	-3.4885646495e-02
87.7525          	-3.4885647363e-02
87.7576          	-3.4885647380e-02
87.7626          	-3.4885647898e-02
87.7677          	-3.4885647419e-02
87.7727          	-3.4885647490e-02
87.7778          	-3.4885647116e-02
87.7828          	-3.4885647154e-02
87.7879          	-3.4885646931e-02
87.7929          	-3.4885646981e-02
87.798           	-3.4885646756e-02
87.803           	-3.4885646971e-02
87.8081          	-3.4885646807e-02
87.8131          	-3.4885646891e-02
87.8182          	-3.4885646787e-02
87.8232          	-3.4885647086e-02
87.8283          	-3.4885646580e-02
87.8333          	-3.4885646884e-02
87.8384          	-3.4885646493e-02
87.8434          	-3.4885647244e-02
87.8485          	-3.4885647366e-02
87.8535          	-3.4885647687e-02
87.8586          	-3.4885647518e-02
87.8636          	-3.4885647505e-02
87.8687          	-3.4885647054e-02
87.8737          	-3.4885647264e-02
87.8788          	-3.4885646848e-02
87.8838          	-3.4885647127e-02
87.8889          	-3.4885646688e-02
87.8939          	-3.4885646889e-02
87.899           	-3.4885646743e-02
87.904           	-3.4885646907e-02
87.9091          	-3.4885646567e-02
87.9141          	-3.4885646958e-02
87.9192          	-3.4885646491e-02
87.9242          	-3.4885647221e-02
87.9293          	-3.4885647405e-02
87.9343          	-3.4885647434e-02
87.9394          	-3.4885647586e-02
87.9444          	-3.4885647532e-02
87.9495          	-3.4885647049e-02
87.9545          	-3.4885647289e-02
87.9596          	-3.4885646878e-02
87.9646          	-3.4885647102e-02
87.9697          	-3.4885646740e-02
87.9747          	-3.4885646970e-02
87.9798          	-3.4885646767e-02
87.9848          	-3.4885647005e-02
87.9899          	-3.4885646691e-02
87.9949          	-3.4885646812e-02
88               	-3.4885646647e-02
88.0051          	-3.4885646948e-02
88.0101          	-3.4885646737e-02
88.0152          	-3.4885647177e-02
88.0202          	-3.4885647453e-02
88.0253          	-3.4885647631e-02
88.0303          	-3.4885647685e-02
88.0354          	-3.4885647616e-02
88.0404          	-3.4885647289e-02
88.0455          	-3.4885647289e-02
88.0505          	-3.4885646921e-02
88.0556          	-3.4885647337e-02
88.0606          	-3.4885647032e-02
88.0657          	-3.4885647384e-02
88.0707          	-3.4885646970e-02
88.0758          	-3.4885647624e-02
88.0808          	-3.4885647057e-02
88.0859          	-3.4885647680e-02
88.0909          	-3.4885647027e-02
88.096           	-3.4885647838e-02
88.101           	-3.4885647292e-02
88.1061          	-3.4885647583e-02
88.1111          	-3.4885647022e-02
88.1162          	-3.4885647172e-02
88.1212          	-3.4885646920e-02
88.1263          	-3.4885646987e-02
88.1313          	-3.4885646779e-02
88.1364          	-3.4885646831e-02
88.1414          	-3.4885646846e-02
88.1465          	-3.4885646918e-02
88.1515          	-3.4885646783e-02
88.1566          	-3.4885646862e-02
88.1616          	-3.4885646864e-02
88.1667          	-3.4885646892e-02
88.1717          	-3.4885646650e-02
88.1768          	-3.4885647096e-02
88.1818          	-3.4885647497e-02
88.1869          	-3.4885647775e-02
88.1919          	-3.4885647507e-02
88.197           	-3.4885647668e-02
88.202           	-3.4885647552e-02
88.2071          	-3.4885647462e-02
88.2121          	-3.4885647196e-02
88.2172          	-3.4885647412e-02
88.2222          	-3.4885647244e-02
88.2273          	-3.4885647314e-02
88.2323          	-3.4885646950e-02
88.2374          	-3.4885647128e-02
88.2424          	-3.4885647022e-02
88.2475          	-3.4885647393e-02
88.2525          	-3.4885647033e-02
88.2576          	-3.4885647367e-02
88.2626          	-3.4885647031e-02
88.2677          	-3.4885647211e-02
88.2727          	-3.4885646902e-02
88.2778          	-3.4885647154e-02
88.2828          	-3.4885646826e-02
88.2879          	-3.4885647014e-02
88.2929          	-3.4885646755e-02
88.298           	-3.4885646968e-02
88.303           	-3.4885646773e-02
88.3081          	-3.4885647010e-02
88.3131          	-3.4885646758e-02
88.3182          	-3.4885646962e-02
88.3232          	-3.4885646653e-02
88.3283          	-3.4885646923e-02
88.3333          	-3.4885646628e-02
88.3384          	-3.4885646884e-02
88.3434          	-3.4885646823e-02
88.3485          	-3.4885646888e-02
88.3535          	-3.4885646673e-02
88.3586          	-3.4885646878e-02
88.3636          	-3.4885646711e-02
88.3687          	-3.4885646884e-02
88.3737          	-3.4885646615e-02
88.3788          	-3.4885646896e-02
88.3838          	-3.4885646661e-02
88.3889          	-3.4885646867e-02
88.3939          	-3.4885646604e-02
88.399           	-3.4885646742e-02
88.404           	-3.4885646684e-02
88.4091          	-3.4885646951e-02
88.4141          	-3.4885646735e-02
88.4192          	-3.4885646988e-02
88.4242          	-3.4885646790e-02
88.4293          	-3.4885647078e-02
88.4343          	-3.4885646601e-02
88.4394          	-3.4885647104e-02
88.4444          	-3.4885646532e-02
88.4495          	-3.4885647257e-02
88.4545          	-3.4885647354e-02
88.4596          	-3.4885647753e-02
88.4646          	-3.4885647784e-02
88.4697          	-3.4885647608e-02
88.4747          	-3.4885647093e-02
88.4798          	-3.4885647179e-02
88.4848          	-3.4885646950e-02
88.4899          	-3.4885647219e-02
88.4949          	-3.4885646815e-02
88.5             	-3.4885647027e-02
88.5051          	-3.4885646906e-02
88.5101          	-3.4885647137e-02
88.5152          	-3.4885646609e-02
88.5202          	-3.4885647006e-02
88.5253          	-3.4885646622e-02
88.5303          	-3.4885646871e-02
88.5354          	-3.4885646732e-02
88.5404          	-3.4885646799e-02
88.5455          	-3.4885646790e-02
88.5505          	-3.4885646939e-02
88.5556          	-3.4885646733e-02
88.5606          	-3.4885646913e-02
88.5657          	-3.4885646787e-02
88.5707          	-3.4885646868e-02
88.5758          	-3.4885646835e-02
88.5808          	-3.4885647416e-02
88.5859          	-3.4885646911e-02
88.5909          	-3.4885647659e-02
88.596           	-3.4885647060e-02
88.601           	-3.4885647516e-02
88.6061          	-3.4885647103e-02
88.6111          	-3.4885647468e-02
88.6162          	-3.4885647105e-02
88.6212          	-3.4885647610e-02
88.6263          	-3.4885646927e-02
88.6313          	-3.4885647268e-02
88.6364          	-3.4885646870e-02
88.6414          	-3.4885647061e-02
88.6465          	-3.4885646868e-02
88.6515          	-3.4885647032e-02
88.6566          	-3.4885646694e-02
88.6616          	-3.4885647016e-02
88.6667          	-3.4885646772e-02
88.6717          	-3.4885646943e-02
88.6768          	-3.4885646690e-02
88.6818          	-3.4885646896e-02
88.6869          	-3.4885646827e-02
88.6919          	-3.4885646881e-02
88.697           	-3.4885646724e-02
88.702           	-3.4885646950e-02
88.7071          	-3.4885646720e-02
88.7121          	-3.4885647063e-02
88.7172          	-3.4885646545e-02
88.7222          	-3.4885646865e-02
88.7273          	-3.4885646642e-02
88.7323          	-3.4885646854e-02
88.7374          	-3.4885646604e-02
88.7424          	-3.4885647261e-02
88.7475          	-3.4885647433e-02
88.7525          	-3.4885647629e-02
88.7576          	-3.4885647401e-02
88.7626          	-3.4885647434e-02
88.7677          	-3.4885647026e-02
88.7727          	-3.4885647114e-02
88.7778          	-3.4885646806e-02
88.7828          	-3.4885646981e-02
88.7879          	-3.4885646776e-02
88.7929          	-3.4885647124e-02
88.798           	-3.4885646708e-02
88.803           	-3.4885647232e-02
88.8081          	-3.4885647485e-02
88.8131          	-3.4885647690e-02
88.8182          	-3.4885647354e-02
88.8232          	-3.4885647437e-02
88.8283          	-3.4885647144e-02
88.8333          	-3.4885647307e-02
88.8384          	-3.4885646913e-02
88.8434          	-3.4885647066e-02
88.8485          	-3.4885646905e-02
88.8535          	-3.4885646965e-02
88.8586          	-3.4885646929e-02
88.8636          	-3.4885647050e-02
88.8687          	-3.4885646990e-02
88.8737          	-3.4885647280e-02
88.8788          	-3.4885646648e-02
88.8838          	-3.4885647013e-02
88.8889          	-3.4885646789e-02
88.8939          	-3.4885646905e-02
88.899           	-3.4885646690e-02
88.904           	-3.4885646945e-02
88.9091          	-3.4885646747e-02
88.9141          	-3.4885647027e-02
88.9192          	-3.4885646566e-02
88.9242          	-3.4885647151e-02
88.9293          	-3.4885647493e-02
88.9343          	-3.4885647635e-02
88.9394          	-3.4885647402e-02
88.9444          	-3.4885647357e-02
88.9495          	-3.4885647126e-02
88.9545          	-3.4885647285e-02
88.9596          	-3.4885646813e-02
88.9646          	-3.4885647134e-02
88.9697          	-3.4885646785e-02
88.9747          	-3.4885646988e-02
88.9798          	-3.4885646830e-02
88.9848          	-3.4885646973e-02
88.9899          	-3.4885646819e-02
88.9949          	-3.4885647007e-02
89               	-3.4885646555e-02
89.0051          	-3.4885646905e-02
89.0101          	-3.4885646808e-02
89.0152          	-3.4885646885e-02
89.0202          	-3.4885646544e-02
89.0253          	-3.4885647267e-02
89.0303          	-3.4885647507e-02
89.0354          	-3.4885647778e-02
89.0404          	-3.4885647236e-02
89.0455          	-3.4885647346e-02
89.0505          	-3.4885647023e-02
89.0556          	-3.4885647213e-02
89.0606          	-3.4885646802e-02
89.0657          	-3.4885647045e-02
89.0707          	-3.4885647029e-02
89.0758          	-3.4885647058e-02
89.0808          	-3.4885646877e-02
89.0859          	-3.4885646957e-02
89.0909          	-3.4885646928e-02
89.096           	-3.4885646948e-02
89.101           	-3.4885646918e-02
89.1061          	-3.4885647349e-02
89.1111          	-3.4885647100e-02
89.1162          	-3.4885647554e-02
89.1212          	-3.4885646773e-02
89.1263          	-3.4885647086e-02
89.1313          	-3.4885646869e-02
89.1364          	-3.4885647095e-02
89.1414          	-3.4885646676e-02
89.1465          	-3.4885647016e-02
89.1515          	-3.4885646678e-02
89.1566          	-3.4885646974e-02
89.1616          	-3.4885646749e-02
89.1667          	-3.4885646886e-02
89.1717          	-3.4885646673e-02
89.1768          	-3.4885646785e-02
89.1818          	-3.4885646755e-02
89.1869          	-3.4885646978e-02
89.1919          	-3.4885646858e-02
89.197           	-3.4885647179e-02
89.202           	-3.4885646629e-02
89.2071          	-3.4885646998e-02
89.2121          	-3.4885646665e-02
89.2172          	-3.4885646998e-02
89.2222          	-3.4885646465e-02
89.2273          	-3.4885646839e-02
89.2323          	-3.4885646739e-02
89.2374          	-3.4885647191e-02
89.2424          	-3.4885647466e-02
89.2475          	-3.4885647548e-02
89.2525          	-3.4885647774e-02
89.2576          	-3.4885647454e-02
89.2626          	-3.4885647246e-02
89.2677          	-3.4885647646e-02
89.2727          	-3.4885647137e-02
89.2778          	-3.4885647573e-02
89.2828          	-3.4885646899e-02
89.2879          	-3.4885647255e-02
89.2929          	-3.4885646904e-02
89.298           	-3.4885647003e-02
89.303           	-3.4885646821e-02
89.3081          	-3.4885647177e-02
89.3131          	-3.4885646927e-02
89.3182          	-3.4885646978e-02
89.3232          	-3.4885646666e-02
89.3283          	-3.4885646885e-02
89.3333          	-3.4885646524e-02
89.3384          	-3.4885646892e-02
89.3434          	-3.4885646543e-02
89.3485          	-3.4885647278e-02
89.3535          	-3.4885647383e-02
89.3586          	-3.4885647658e-02
89.3636          	-3.4885647262e-02
89.3687          	-3.4885647365e-02
89.3737          	-3.4885647224e-02
89.3788          	-3.4885647193e-02
89.3838          	-3.4885646765e-02
89.3889          	-3.4885647035e-02
89.3939          	-3.4885647013e-02
89.399           	-3.4885647138e-02
89.404           	-3.4885646790e-02
89.4091          	-3.4885647147e-02
89.4141          	-3.4885646687e-02
89.4192          	-3.4885646968e-02
89.4242          	-3.4885646642e-02
89.4293          	-3.4885646989e-02
89.4343          	-3.4885646705e-02
89.4394          	-3.4885646976e-02
89.4444          	-3.4885646655e-02
89.4495          	-3.4885646783e-02
89.4545          	-3.4885646771e-02
89.4596          	-3.4885646858e-02
89.4646          	-3.4885646702e-02
89.4697          	-3.4885646984e-02
89.4747          	-3.4885646764e-02
89.4798          	-3.4885646915e-02
89.4848          	-3.4885646649e-02
89.4899          	-3.4885646933e-02
89.4949          	-3.4885646628e-02
89.5             	-3.4885646805e-02
89.5051          	-3.4885646657e-02
89.5101          	-3.4885646853e-02
89.5152          	-3.4885646806e-02
89.5202          	-3.4885647024e-02
89.5253          	-3.4885646588e-02
89.5303          	-3.4885647014e-02
89.5354          	-3.4885646720e-02
89.5404          	-3.4885646889e-02
89.5455          	-3.4885646688e-02
89.5505          	-3.4885646944e-02
89.5556          	-3.4885646907e-02
89.5606          	-3.4885647002e-02
89.5657          	-3.4885646616e-02
89.5707          	-3.4885646908e-02
89.5758          	-3.4885646757e-02
89.5808          	-3.4885646957e-02
89.5859          	-3.4885646704e-02
89.5909          	-3.4885646904e-02
89.596           	-3.4885646847e-02
89.601           	-3.4885646888e-02
89.6061          	-3.4885646749e-02
89.6111          	-3.4885646949e-02
89.6162          	-3.4885646760e-02
89.6212          	-3.4885646948e-02
89.6263          	-3.4885646645e-02
89.6313          	-3.4885646915e-02
89.6364          	-3.4885646814e-02
89.6414          	-3.4885647038e-02
89.6465          	-3.4885646587e-02
89.6515          	-3.4885647049e-02
89.6566          	-3.4885646600e-02
89.6616          	-3.4885646981e-02
89.6667          	-3.4885646641e-02
89.6717          	-3.4885647291e-02
89.6768          	-3.4885647375e-02
89.6818          	-3.4885647800e-02
89.6869          	-3.4885647370e-02
89.6919          	-3.4885647420e-02
89.697           	-3.4885647227e-02
89.702           	-3.4885647163e-02
89.7071          	-3.4885646908e-02
89.7121          	-3.4885647218e-02
89.7172          	-3.4885646968e-02
89.7222          	-3.4885647085e-02
89.7273          	-3.4885646846e-02
89.7323          	-3.4885647156e-02
89.7374          	-3.4885646738e-02
89.7424          	-3.4885647040e-02
89.7475          	-3.4885646720e-02
89.7525          	-3.4885646962e-02
89.7576          	-3.4885646857e-02
89.7626          	-3.4885646991e-02
89.7677          	-3.4885646562e-02
89.7727          	-3.4885646914e-02
89.7778          	-3.4885646666e-02
89.7828          	-3.4885647151e-02
89.7879          	-3.4885647223e-02
89.7929          	-3.4885647671e-02
89.798           	-3.4885647704e-02
89.803           	-3.4885647430e-02
89.8081          	-3.4885647164e-02
89.8131          	-3.4885647003e-02
89.8182          	-3.4885647004e-02
89.8232          	-3.4885647002e-02
89.8283          	-3.4885646860e-02
89.8333          	-3.4885647389e-02
89.8384          	-3.4885647103e-02
89.8434          	-3.4885647384e-02
89.8485          	-3.4885647039e-02
89.8535          	-3.4885647416e-02
89.8586          	-3.4885647245e-02
89.8636          	-3.4885647755e-02
89.8687          	-3.4885647029e-02
89.8737          	-3.4885647712e-02
89.8788          	-3.4885647262e-02
