# Field minima and maxima
# Time           	min(p)           	max(p)           
8.896685278      	1.0000000000e+05	1.0939383317e+05
8.897685278      	1.0000000000e+05	1.0939383613e+05
8.898685278      	1.0000000000e+05	1.0939383910e+05
8.899685278      	1.0000000000e+05	1.0939384208e+05
8.900685278      	1.0000000000e+05	1.0939384508e+05
8.901685278      	1.0000000000e+05	1.0939384809e+05
8.902685278      	1.0000000000e+05	1.0939385112e+05
8.903685278      	1.0000000000e+05	1.0939385416e+05
8.904685278      	1.0000000000e+05	1.0939385721e+05
8.905685278      	1.0000000000e+05	1.0939386028e+05
8.906685278      	1.0000000000e+05	1.0939386337e+05
8.907685278      	1.0000000000e+05	1.0939386647e+05
8.908685278      	1.0000000000e+05	1.0939386958e+05
8.909685278      	1.0000000000e+05	1.0939387269e+05
8.910685278      	1.0000000000e+05	1.0939387582e+05
8.911685278      	1.0000000000e+05	1.0939387896e+05
8.912685278      	1.0000000000e+05	1.0939388211e+05
8.913685278      	1.0000000000e+05	1.0939388529e+05
8.914685278      	1.0000000000e+05	1.0939388848e+05
8.915685278      	1.0000000000e+05	1.0939389168e+05
8.916685278      	1.0000000000e+05	1.0939389491e+05
8.917685278      	1.0000000000e+05	1.0939389815e+05
8.918685278      	1.0000000000e+05	1.0939390140e+05
8.919685278      	1.0000000000e+05	1.0939390467e+05
8.920685278      	1.0000000000e+05	1.0939390795e+05
8.921685278      	1.0000000000e+05	1.0939391124e+05
8.922685278      	1.0000000000e+05	1.0939391454e+05
8.923685278      	1.0000000000e+05	1.0939391785e+05
8.924685278      	1.0000000000e+05	1.0939392118e+05
8.925685278      	1.0000000000e+05	1.0939392452e+05
8.926685278      	1.0000000000e+05	1.0939392788e+05
8.927685278      	1.0000000000e+05	1.0939393124e+05
8.928685278      	1.0000000000e+05	1.0939393463e+05
8.929685278      	1.0000000000e+05	1.0939393803e+05
8.930685278      	1.0000000000e+05	1.0939394145e+05
8.931685278      	1.0000000000e+05	1.0939394487e+05
8.932685278      	1.0000000000e+05	1.0939394831e+05
8.933685278      	1.0000000000e+05	1.0939395175e+05
8.934685278      	1.0000000000e+05	1.0939395521e+05
8.935685278      	1.0000000000e+05	1.0939395868e+05
8.936685278      	1.0000000000e+05	1.0939396216e+05
8.937685278      	1.0000000000e+05	1.0939396565e+05
8.938685278      	1.0000000000e+05	1.0939396916e+05
8.939685278      	1.0000000000e+05	1.0939397268e+05
8.940685278      	1.0000000000e+05	1.0939397621e+05
8.941685278      	1.0000000000e+05	1.0939397975e+05
8.942685278      	1.0000000000e+05	1.0939398331e+05
8.943685278      	1.0000000000e+05	1.0939398687e+05
8.944685278      	1.0000000000e+05	1.0939399045e+05
8.945685278      	1.0000000000e+05	1.0939399403e+05
8.946685278      	1.0000000000e+05	1.0939399762e+05
8.947685278      	1.0000000000e+05	1.0939400123e+05
8.948685278      	1.0000000000e+05	1.0939400485e+05
8.949685278      	1.0000000000e+05	1.0939400847e+05
8.950685278      	1.0000000000e+05	1.0939401210e+05
8.951685278      	1.0000000000e+05	1.0939401574e+05
8.952685278      	1.0000000000e+05	1.0939401938e+05
8.953685278      	1.0000000000e+05	1.0939402303e+05
8.954685278      	1.0000000000e+05	1.0939402668e+05
8.955685278      	1.0000000000e+05	1.0939403034e+05
8.956685278      	1.0000000000e+05	1.0939403401e+05
8.957685278      	1.0000000000e+05	1.0939403768e+05
8.958685278      	1.0000000000e+05	1.0939404137e+05
8.959685278      	1.0000000000e+05	1.0939404506e+05
8.960685278      	1.0000000000e+05	1.0939404876e+05
8.961685278      	1.0000000000e+05	1.0939405247e+05
8.962685278      	1.0000000000e+05	1.0939405618e+05
8.963685278      	1.0000000000e+05	1.0939405991e+05
8.964685278      	1.0000000000e+05	1.0939406364e+05
8.965685278      	1.0000000000e+05	1.0939406737e+05
8.966685278      	1.0000000000e+05	1.0939407111e+05
8.967685278      	1.0000000000e+05	1.0939407485e+05
8.968685278      	1.0000000000e+05	1.0939407860e+05
8.969685278      	1.0000000000e+05	1.0939408235e+05
8.970685278      	1.0000000000e+05	1.0939408611e+05
8.971685278      	1.0000000000e+05	1.0939408987e+05
8.972685278      	1.0000000000e+05	1.0939409363e+05
8.973685278      	1.0000000000e+05	1.0939409738e+05
8.974685278      	1.0000000000e+05	1.0939410114e+05
8.975685278      	1.0000000000e+05	1.0939410490e+05
8.976685278      	1.0000000000e+05	1.0939410867e+05
8.977685278      	1.0000000000e+05	1.0939411245e+05
8.978685278      	1.0000000000e+05	1.0939411622e+05
8.979685278      	1.0000000000e+05	1.0939412001e+05
8.980685278      	1.0000000000e+05	1.0939412379e+05
8.981685278      	1.0000000000e+05	1.0939412758e+05
8.982685278      	1.0000000000e+05	1.0939413136e+05
8.983685278      	1.0000000000e+05	1.0939413514e+05
8.984685278      	1.0000000000e+05	1.0939413892e+05
8.985685278      	1.0000000000e+05	1.0939414270e+05
8.986685278      	1.0000000000e+05	1.0939414647e+05
8.987685278      	1.0000000000e+05	1.0939415024e+05
8.988685278      	1.0000000000e+05	1.0939415400e+05
8.989685278      	1.0000000000e+05	1.0939415776e+05
8.990685278      	1.0000000000e+05	1.0939416151e+05
8.991685278      	1.0000000000e+05	1.0939416526e+05
8.992685278      	1.0000000000e+05	1.0939416902e+05
8.993685278      	1.0000000000e+05	1.0939417277e+05
8.994685278      	1.0000000000e+05	1.0939417651e+05
8.995685278      	1.0000000000e+05	1.0939418026e+05
8.996685278      	1.0000000000e+05	1.0939418400e+05
8.997685278      	1.0000000000e+05	1.0939418774e+05
8.998685278      	1.0000000000e+05	1.0939419147e+05
8.999685278      	1.0000000000e+05	1.0939419520e+05
9.000685278      	1.0000000000e+05	1.0939419892e+05
9.001685278      	1.0000000000e+05	1.0939420263e+05
9.002685278      	1.0000000000e+05	1.0939420633e+05
9.003685278      	1.0000000000e+05	1.0939421002e+05
9.004685278      	1.0000000000e+05	1.0939421370e+05
9.005685278      	1.0000000000e+05	1.0939421737e+05
9.006685278      	1.0000000000e+05	1.0939422104e+05
9.007685278      	1.0000000000e+05	1.0939422470e+05
9.008685278      	1.0000000000e+05	1.0939422836e+05
9.009685278      	1.0000000000e+05	1.0939423202e+05
9.010685278      	1.0000000000e+05	1.0939423567e+05
9.011685278      	1.0000000000e+05	1.0939423931e+05
9.012685278      	1.0000000000e+05	1.0939424295e+05
9.013685278      	1.0000000000e+05	1.0939424658e+05
9.014685278      	1.0000000000e+05	1.0939425019e+05
9.015685278      	1.0000000000e+05	1.0939425378e+05
9.016685278      	1.0000000000e+05	1.0939425737e+05
9.017685278      	1.0000000000e+05	1.0939426095e+05
9.018685278      	1.0000000000e+05	1.0939426453e+05
9.019685278      	1.0000000000e+05	1.0939426809e+05
9.020685278      	1.0000000000e+05	1.0939427165e+05
9.021685278      	1.0000000000e+05	1.0939427520e+05
9.022685278      	1.0000000000e+05	1.0939427874e+05
9.023685278      	1.0000000000e+05	1.0939428227e+05
9.024685278      	1.0000000000e+05	1.0939428579e+05
9.025685278      	1.0000000000e+05	1.0939428930e+05
9.026685278      	1.0000000000e+05	1.0939429280e+05
9.027685278      	1.0000000000e+05	1.0939429629e+05
9.028685278      	1.0000000000e+05	1.0939429976e+05
9.029685278      	1.0000000000e+05	1.0939430323e+05
9.030685278      	1.0000000000e+05	1.0939430668e+05
9.031685278      	1.0000000000e+05	1.0939431011e+05
9.032685278      	1.0000000000e+05	1.0939431351e+05
9.033685278      	1.0000000000e+05	1.0939431690e+05
9.034685278      	1.0000000000e+05	1.0939432027e+05
9.035685278      	1.0000000000e+05	1.0939432363e+05
9.036685278      	1.0000000000e+05	1.0939432697e+05
9.037685278      	1.0000000000e+05	1.0939433030e+05
9.038685278      	1.0000000000e+05	1.0939433362e+05
9.039685278      	1.0000000000e+05	1.0939433692e+05
9.040685278      	1.0000000000e+05	1.0939434021e+05
9.041685278      	1.0000000000e+05	1.0939434349e+05
9.042685278      	1.0000000000e+05	1.0939434675e+05
9.043685278      	1.0000000000e+05	1.0939434999e+05
9.044685278      	1.0000000000e+05	1.0939435321e+05
9.045685278      	1.0000000000e+05	1.0939435641e+05
9.046685278      	1.0000000000e+05	1.0939435959e+05
9.047685278      	1.0000000000e+05	1.0939436275e+05
9.048685278      	1.0000000000e+05	1.0939436589e+05
9.049685278      	1.0000000000e+05	1.0939436900e+05
9.050685278      	1.0000000000e+05	1.0939437209e+05
9.051685278      	1.0000000000e+05	1.0939437517e+05
9.052685278      	1.0000000000e+05	1.0939437823e+05
9.053685278      	1.0000000000e+05	1.0939438127e+05
9.054685278      	1.0000000000e+05	1.0939438428e+05
9.055685278      	1.0000000000e+05	1.0939438730e+05
9.056685278      	1.0000000000e+05	1.0939439029e+05
9.057685278      	1.0000000000e+05	1.0939439327e+05
9.058685278      	1.0000000000e+05	1.0939439622e+05
9.059685278      	1.0000000000e+05	1.0939439915e+05
9.060685278      	1.0000000000e+05	1.0939440206e+05
9.061685278      	1.0000000000e+05	1.0939440494e+05
9.062685278      	1.0000000000e+05	1.0939440780e+05
9.063685278      	1.0000000000e+05	1.0939441064e+05
9.064685278      	1.0000000000e+05	1.0939441345e+05
9.065685278      	1.0000000000e+05	1.0939441624e+05
9.066685278      	1.0000000000e+05	1.0939441900e+05
9.067685278      	1.0000000000e+05	1.0939442174e+05
9.068685278      	1.0000000000e+05	1.0939442446e+05
9.069685278      	1.0000000000e+05	1.0939442716e+05
9.070685278      	1.0000000000e+05	1.0939442983e+05
9.071685278      	1.0000000000e+05	1.0939443248e+05
9.072685278      	1.0000000000e+05	1.0939443510e+05
9.073685278      	1.0000000000e+05	1.0939443771e+05
9.074685278      	1.0000000000e+05	1.0939444028e+05
9.075685278      	1.0000000000e+05	1.0939444283e+05
9.076685278      	1.0000000000e+05	1.0939444536e+05
9.077685278      	1.0000000000e+05	1.0939444786e+05
9.078685278      	1.0000000000e+05	1.0939445034e+05
9.079685278      	1.0000000000e+05	1.0939445278e+05
9.080685278      	1.0000000000e+05	1.0939445521e+05
9.081685278      	1.0000000000e+05	1.0939445761e+05
9.082685278      	1.0000000000e+05	1.0939445998e+05
9.083685278      	1.0000000000e+05	1.0939446233e+05
9.084685278      	1.0000000000e+05	1.0939446467e+05
9.085685278      	1.0000000000e+05	1.0939446698e+05
9.086685278      	1.0000000000e+05	1.0939446928e+05
9.087685278      	1.0000000000e+05	1.0939447154e+05
9.088685278      	1.0000000000e+05	1.0939447378e+05
9.089685278      	1.0000000000e+05	1.0939447599e+05
9.090685278      	1.0000000000e+05	1.0939447817e+05
9.091685278      	1.0000000000e+05	1.0939448031e+05
9.092685278      	1.0000000000e+05	1.0939448243e+05
9.093685278      	1.0000000000e+05	1.0939448452e+05
9.094685278      	1.0000000000e+05	1.0939448658e+05
9.095685278      	1.0000000000e+05	1.0939448862e+05
9.096685278      	1.0000000000e+05	1.0939449063e+05
9.097685278      	1.0000000000e+05	1.0939449261e+05
9.098685278      	1.0000000000e+05	1.0939449456e+05
9.099685278      	1.0000000000e+05	1.0939449648e+05
9.100685278      	1.0000000000e+05	1.0939449838e+05
9.101685278      	1.0000000000e+05	1.0939450026e+05
9.102685278      	1.0000000000e+05	1.0939450212e+05
9.103685278      	1.0000000000e+05	1.0939450395e+05
9.104685278      	1.0000000000e+05	1.0939450576e+05
9.105685278      	1.0000000000e+05	1.0939450754e+05
9.106685278      	1.0000000000e+05	1.0939450929e+05
9.107685278      	1.0000000000e+05	1.0939451102e+05
9.108685278      	1.0000000000e+05	1.0939451272e+05
9.109685278      	1.0000000000e+05	1.0939451438e+05
9.110685278      	1.0000000000e+05	1.0939451602e+05
9.111685278      	1.0000000000e+05	1.0939451761e+05
9.112685278      	1.0000000000e+05	1.0939451918e+05
9.113685278      	1.0000000000e+05	1.0939452071e+05
9.114685278      	1.0000000000e+05	1.0939452222e+05
9.115685278      	1.0000000000e+05	1.0939452370e+05
9.116685278      	1.0000000000e+05	1.0939452515e+05
9.117685278      	1.0000000000e+05	1.0939452657e+05
9.118685278      	1.0000000000e+05	1.0939452796e+05
9.119685278      	1.0000000000e+05	1.0939452933e+05
9.120685278      	1.0000000000e+05	1.0939453067e+05
9.121685278      	1.0000000000e+05	1.0939453197e+05
9.122685278      	1.0000000000e+05	1.0939453326e+05
9.123685278      	1.0000000000e+05	1.0939453452e+05
9.124685278      	1.0000000000e+05	1.0939453575e+05
9.125685278      	1.0000000000e+05	1.0939453696e+05
9.126685278      	1.0000000000e+05	1.0939453814e+05
9.127685278      	1.0000000000e+05	1.0939453929e+05
9.128685278      	1.0000000000e+05	1.0939454040e+05
9.129685278      	1.0000000000e+05	1.0939454149e+05
9.130685278      	1.0000000000e+05	1.0939454254e+05
9.131685278      	1.0000000000e+05	1.0939454355e+05
9.132685278      	1.0000000000e+05	1.0939454454e+05
9.133685278      	1.0000000000e+05	1.0939454549e+05
9.134685278      	1.0000000000e+05	1.0939454642e+05
9.135685278      	1.0000000000e+05	1.0939454731e+05
9.136685278      	1.0000000000e+05	1.0939454818e+05
9.137685278      	1.0000000000e+05	1.0939454902e+05
9.138685278      	1.0000000000e+05	1.0939454984e+05
9.139685278      	1.0000000000e+05	1.0939455064e+05
9.140685278      	1.0000000000e+05	1.0939455141e+05
9.141685278      	1.0000000000e+05	1.0939455216e+05
9.142685278      	1.0000000000e+05	1.0939455288e+05
9.143685278      	1.0000000000e+05	1.0939455357e+05
9.144685278      	1.0000000000e+05	1.0939455424e+05
9.145685278      	1.0000000000e+05	1.0939455488e+05
9.146685278      	1.0000000000e+05	1.0939455549e+05
9.147685278      	1.0000000000e+05	1.0939455607e+05
9.148685278      	1.0000000000e+05	1.0939455662e+05
9.149685278      	1.0000000000e+05	1.0939455715e+05
9.150685278      	1.0000000000e+05	1.0939455764e+05
9.151685278      	1.0000000000e+05	1.0939455811e+05
9.152685278      	1.0000000000e+05	1.0939455855e+05
9.153685278      	1.0000000000e+05	1.0939455896e+05
9.154685278      	1.0000000000e+05	1.0939455935e+05
9.155685278      	1.0000000000e+05	1.0939455971e+05
9.156685278      	1.0000000000e+05	1.0939456004e+05
9.157685278      	1.0000000000e+05	1.0939456035e+05
9.158685278      	1.0000000000e+05	1.0939456064e+05
9.159685278      	1.0000000000e+05	1.0939456089e+05
9.160685278      	1.0000000000e+05	1.0939456112e+05
9.161685278      	1.0000000000e+05	1.0939456132e+05
9.162685278      	1.0000000000e+05	1.0939456150e+05
9.163685278      	1.0000000000e+05	1.0939456165e+05
9.164685278      	1.0000000000e+05	1.0939456178e+05
9.165685278      	1.0000000000e+05	1.0939456188e+05
9.166685278      	1.0000000000e+05	1.0939456194e+05
9.167685278      	1.0000000000e+05	1.0939456198e+05
9.168685278      	1.0000000000e+05	1.0939456199e+05
9.169685278      	1.0000000000e+05	1.0939456197e+05
9.170685278      	1.0000000000e+05	1.0939456193e+05
9.171685278      	1.0000000000e+05	1.0939456186e+05
9.172685278      	1.0000000000e+05	1.0939456177e+05
9.173685278      	1.0000000000e+05	1.0939456165e+05
9.174685278      	1.0000000000e+05	1.0939456152e+05
9.175685278      	1.0000000000e+05	1.0939456137e+05
9.176685278      	1.0000000000e+05	1.0939456119e+05
9.177685278      	1.0000000000e+05	1.0939456098e+05
9.178685278      	1.0000000000e+05	1.0939456075e+05
9.179685278      	1.0000000000e+05	1.0939456049e+05
9.180685278      	1.0000000000e+05	1.0939456021e+05
9.181685278      	1.0000000000e+05	1.0939455991e+05
9.182685278      	1.0000000000e+05	1.0939455960e+05
9.183685278      	1.0000000000e+05	1.0939455926e+05
9.184685278      	1.0000000000e+05	1.0939455891e+05
9.185685278      	1.0000000000e+05	1.0939455854e+05
9.186685278      	1.0000000000e+05	1.0939455813e+05
9.187685278      	1.0000000000e+05	1.0939455770e+05
9.188685278      	1.0000000000e+05	1.0939455724e+05
9.189685278      	1.0000000000e+05	1.0939455676e+05
9.190685278      	1.0000000000e+05	1.0939455624e+05
9.191685278      	1.0000000000e+05	1.0939455570e+05
9.192685278      	1.0000000000e+05	1.0939455513e+05
9.193685278      	1.0000000000e+05	1.0939455454e+05
9.194685278      	1.0000000000e+05	1.0939455393e+05
9.195685278      	1.0000000000e+05	1.0939455331e+05
9.196685278      	1.0000000000e+05	1.0939455267e+05
9.197685278      	1.0000000000e+05	1.0939455202e+05
9.198685278      	1.0000000000e+05	1.0939455135e+05
9.199685278      	1.0000000000e+05	1.0939455067e+05
9.200685278      	1.0000000000e+05	1.0939454998e+05
9.201685278      	1.0000000000e+05	1.0939454928e+05
9.202685278      	1.0000000000e+05	1.0939454856e+05
9.203685278      	1.0000000000e+05	1.0939454783e+05
9.204685278      	1.0000000000e+05	1.0939454708e+05
9.205685278      	1.0000000000e+05	1.0939454631e+05
9.206685278      	1.0000000000e+05	1.0939454553e+05
9.207685278      	1.0000000000e+05	1.0939454472e+05
9.208685278      	1.0000000000e+05	1.0939454390e+05
9.209685278      	1.0000000000e+05	1.0939454305e+05
9.210685278      	1.0000000000e+05	1.0939454219e+05
9.211685278      	1.0000000000e+05	1.0939454131e+05
9.212685278      	1.0000000000e+05	1.0939454041e+05
9.213685278      	1.0000000000e+05	1.0939453949e+05
9.214685278      	1.0000000000e+05	1.0939453855e+05
9.215685278      	1.0000000000e+05	1.0939453760e+05
9.216685278      	1.0000000000e+05	1.0939453663e+05
9.217685278      	1.0000000000e+05	1.0939453564e+05
9.218685278      	1.0000000000e+05	1.0939453465e+05
9.219685278      	1.0000000000e+05	1.0939453365e+05
9.220685278      	1.0000000000e+05	1.0939453262e+05
9.221685278      	1.0000000000e+05	1.0939453159e+05
9.222685278      	1.0000000000e+05	1.0939453055e+05
9.223685278      	1.0000000000e+05	1.0939452949e+05
9.224685278      	1.0000000000e+05	1.0939452842e+05
9.225685278      	1.0000000000e+05	1.0939452733e+05
9.226685278      	1.0000000000e+05	1.0939452623e+05
9.227685278      	1.0000000000e+05	1.0939452512e+05
9.228685278      	1.0000000000e+05	1.0939452400e+05
9.229685278      	1.0000000000e+05	1.0939452286e+05
9.230685278      	1.0000000000e+05	1.0939452172e+05
9.231685278      	1.0000000000e+05	1.0939452056e+05
9.232685278      	1.0000000000e+05	1.0939451939e+05
9.233685278      	1.0000000000e+05	1.0939451821e+05
9.234685278      	1.0000000000e+05	1.0939451702e+05
9.235685278      	1.0000000000e+05	1.0939451582e+05
9.236685278      	1.0000000000e+05	1.0939451462e+05
9.237685278      	1.0000000000e+05	1.0939451341e+05
9.238685278      	1.0000000000e+05	1.0939451218e+05
9.239685278      	1.0000000000e+05	1.0939451095e+05
9.240685278      	1.0000000000e+05	1.0939450971e+05
9.241685278      	1.0000000000e+05	1.0939450846e+05
9.242685278      	1.0000000000e+05	1.0939450720e+05
9.243685278      	1.0000000000e+05	1.0939450593e+05
9.244685278      	1.0000000000e+05	1.0939450466e+05
9.245685278      	1.0000000000e+05	1.0939450338e+05
9.246685278      	1.0000000000e+05	1.0939450209e+05
9.247685278      	1.0000000000e+05	1.0939450080e+05
9.248685278      	1.0000000000e+05	1.0939449951e+05
9.249685278      	1.0000000000e+05	1.0939449820e+05
9.250685278      	1.0000000000e+05	1.0939449689e+05
9.251685278      	1.0000000000e+05	1.0939449558e+05
9.252685278      	1.0000000000e+05	1.0939449426e+05
9.253685278      	1.0000000000e+05	1.0939449292e+05
9.254685278      	1.0000000000e+05	1.0939449158e+05
9.255685278      	1.0000000000e+05	1.0939449024e+05
9.256685278      	1.0000000000e+05	1.0939448889e+05
9.257685278      	1.0000000000e+05	1.0939448755e+05
9.258685278      	1.0000000000e+05	1.0939448620e+05
9.259685278      	1.0000000000e+05	1.0939448485e+05
9.260685278      	1.0000000000e+05	1.0939448350e+05
9.261685278      	1.0000000000e+05	1.0939448215e+05
9.262685278      	1.0000000000e+05	1.0939448079e+05
9.263685278      	1.0000000000e+05	1.0939447943e+05
9.264685278      	1.0000000000e+05	1.0939447807e+05
9.265685278      	1.0000000000e+05	1.0939447671e+05
9.266685278      	1.0000000000e+05	1.0939447534e+05
9.267685278      	1.0000000000e+05	1.0939447397e+05
9.268685278      	1.0000000000e+05	1.0939447259e+05
9.269685278      	1.0000000000e+05	1.0939447122e+05
9.270685278      	1.0000000000e+05	1.0939446985e+05
9.271685278      	1.0000000000e+05	1.0939446848e+05
9.272685278      	1.0000000000e+05	1.0939446710e+05
9.273685278      	1.0000000000e+05	1.0939446573e+05
9.274685278      	1.0000000000e+05	1.0939446435e+05
9.275685278      	1.0000000000e+05	1.0939446297e+05
9.276685278      	1.0000000000e+05	1.0939446159e+05
9.277685278      	1.0000000000e+05	1.0939446021e+05
9.278685278      	1.0000000000e+05	1.0939445883e+05
9.279685278      	1.0000000000e+05	1.0939445744e+05
9.280685278      	1.0000000000e+05	1.0939445607e+05
9.281685278      	1.0000000000e+05	1.0939445471e+05
9.282685278      	1.0000000000e+05	1.0939445335e+05
9.283685278      	1.0000000000e+05	1.0939445199e+05
9.284685278      	1.0000000000e+05	1.0939445063e+05
9.285685278      	1.0000000000e+05	1.0939444928e+05
9.286685278      	1.0000000000e+05	1.0939444793e+05
9.287685278      	1.0000000000e+05	1.0939444658e+05
9.288685278      	1.0000000000e+05	1.0939444524e+05
9.289685278      	1.0000000000e+05	1.0939444391e+05
9.290685278      	1.0000000000e+05	1.0939444257e+05
9.291685278      	1.0000000000e+05	1.0939444125e+05
9.292685278      	1.0000000000e+05	1.0939443993e+05
9.293685278      	1.0000000000e+05	1.0939443860e+05
9.294685278      	1.0000000000e+05	1.0939443729e+05
9.295685278      	1.0000000000e+05	1.0939443598e+05
9.296685278      	1.0000000000e+05	1.0939443468e+05
9.297685278      	1.0000000000e+05	1.0939443338e+05
9.298685278      	1.0000000000e+05	1.0939443210e+05
9.299685278      	1.0000000000e+05	1.0939443082e+05
9.300685278      	1.0000000000e+05	1.0939442955e+05
9.301685278      	1.0000000000e+05	1.0939442827e+05
9.302685278      	1.0000000000e+05	1.0939442701e+05
9.303685278      	1.0000000000e+05	1.0939442576e+05
9.304685278      	1.0000000000e+05	1.0939442451e+05
9.305685278      	1.0000000000e+05	1.0939442329e+05
9.306685278      	1.0000000000e+05	1.0939442207e+05
9.307685278      	1.0000000000e+05	1.0939442087e+05
9.308685278      	1.0000000000e+05	1.0939441967e+05
9.309685278      	1.0000000000e+05	1.0939441848e+05
9.310685278      	1.0000000000e+05	1.0939441730e+05
9.311685278      	1.0000000000e+05	1.0939441614e+05
9.312685278      	1.0000000000e+05	1.0939441498e+05
9.313685278      	1.0000000000e+05	1.0939441383e+05
9.314685278      	1.0000000000e+05	1.0939441268e+05
9.315685278      	1.0000000000e+05	1.0939441154e+05
9.316685278      	1.0000000000e+05	1.0939441041e+05
9.317685278      	1.0000000000e+05	1.0939440928e+05
9.318685278      	1.0000000000e+05	1.0939440816e+05
9.319685278      	1.0000000000e+05	1.0939440705e+05
9.320685278      	1.0000000000e+05	1.0939440595e+05
9.321685278      	1.0000000000e+05	1.0939440485e+05
9.322685278      	1.0000000000e+05	1.0939440377e+05
9.323685278      	1.0000000000e+05	1.0939440270e+05
9.324685278      	1.0000000000e+05	1.0939440164e+05
9.325685278      	1.0000000000e+05	1.0939440058e+05
9.326685278      	1.0000000000e+05	1.0939439954e+05
9.327685278      	1.0000000000e+05	1.0939439851e+05
9.328685278      	1.0000000000e+05	1.0939439748e+05
9.329685278      	1.0000000000e+05	1.0939439647e+05
9.330685278      	1.0000000000e+05	1.0939439546e+05
9.331685278      	1.0000000000e+05	1.0939439446e+05
9.332685278      	1.0000000000e+05	1.0939439348e+05
9.333685278      	1.0000000000e+05	1.0939439250e+05
9.334685278      	1.0000000000e+05	1.0939439152e+05
9.335685278      	1.0000000000e+05	1.0939439057e+05
9.336685278      	1.0000000000e+05	1.0939438963e+05
9.337685278      	1.0000000000e+05	1.0939438871e+05
9.338685278      	1.0000000000e+05	1.0939438780e+05
9.339685278      	1.0000000000e+05	1.0939438690e+05
9.340685278      	1.0000000000e+05	1.0939438601e+05
9.341685278      	1.0000000000e+05	1.0939438511e+05
9.342685278      	1.0000000000e+05	1.0939438419e+05
9.343685278      	1.0000000000e+05	1.0939438323e+05
9.344685278      	1.0000000000e+05	1.0939438225e+05
9.345685278      	1.0000000000e+05	1.0939438125e+05
9.346685278      	1.0000000000e+05	1.0939438023e+05
9.347685278      	1.0000000000e+05	1.0939437922e+05
9.348685278      	1.0000000000e+05	1.0939437824e+05
9.349685278      	1.0000000000e+05	1.0939437728e+05
9.350685278      	1.0000000000e+05	1.0939437636e+05
9.351685278      	1.0000000000e+05	1.0939437550e+05
9.352685278      	1.0000000000e+05	1.0939437468e+05
9.353685278      	1.0000000000e+05	1.0939437391e+05
9.354685278      	1.0000000000e+05	1.0939437318e+05
9.355685278      	1.0000000000e+05	1.0939437248e+05
9.356685278      	1.0000000000e+05	1.0939437180e+05
9.357685278      	1.0000000000e+05	1.0939437114e+05
9.358685278      	1.0000000000e+05	1.0939437049e+05
9.359685278      	1.0000000000e+05	1.0939436985e+05
9.360685278      	1.0000000000e+05	1.0939436920e+05
9.361685278      	1.0000000000e+05	1.0939436857e+05
9.362685278      	1.0000000000e+05	1.0939436795e+05
9.363685278      	1.0000000000e+05	1.0939436734e+05
9.364685278      	1.0000000000e+05	1.0939436676e+05
9.365685278      	1.0000000000e+05	1.0939436620e+05
9.366685278      	1.0000000000e+05	1.0939436568e+05
9.367685278      	1.0000000000e+05	1.0939436519e+05
9.368685278      	1.0000000000e+05	1.0939436474e+05
9.369685278      	1.0000000000e+05	1.0939436433e+05
9.370685278      	1.0000000000e+05	1.0939436395e+05
9.371685278      	1.0000000000e+05	1.0939436360e+05
9.372685278      	1.0000000000e+05	1.0939436328e+05
9.373685278      	1.0000000000e+05	1.0939436298e+05
9.374685278      	1.0000000000e+05	1.0939436270e+05
9.375685278      	1.0000000000e+05	1.0939436245e+05
9.376685278      	1.0000000000e+05	1.0939436223e+05
9.377685278      	1.0000000000e+05	1.0939436203e+05
9.378685278      	1.0000000000e+05	1.0939436184e+05
9.379685278      	1.0000000000e+05	1.0939436168e+05
9.380685278      	1.0000000000e+05	1.0939436154e+05
9.381685278      	1.0000000000e+05	1.0939436143e+05
9.382685278      	1.0000000000e+05	1.0939436134e+05
9.383685278      	1.0000000000e+05	1.0939436128e+05
9.384685278      	1.0000000000e+05	1.0939436126e+05
9.385685278      	1.0000000000e+05	1.0939436127e+05
9.386685278      	1.0000000000e+05	1.0939436131e+05
9.387685278      	1.0000000000e+05	1.0939436138e+05
9.388685278      	1.0000000000e+05	1.0939436150e+05
9.389685278      	1.0000000000e+05	1.0939436164e+05
9.390685278      	1.0000000000e+05	1.0939436181e+05
9.391685278      	1.0000000000e+05	1.0939436201e+05
9.392685278      	1.0000000000e+05	1.0939436223e+05
9.393685278      	1.0000000000e+05	1.0939436248e+05
9.394685278      	1.0000000000e+05	1.0939436275e+05
9.395685278      	1.0000000000e+05	1.0939436305e+05
9.396685278      	1.0000000000e+05	1.0939436337e+05
9.397685278      	1.0000000000e+05	1.0939436371e+05
9.398685278      	1.0000000000e+05	1.0939436409e+05
9.399685278      	1.0000000000e+05	1.0939436449e+05
9.400685278      	1.0000000000e+05	1.0939436491e+05
9.401685278      	1.0000000000e+05	1.0939436538e+05
9.402685278      	1.0000000000e+05	1.0939436587e+05
9.403685278      	1.0000000000e+05	1.0939436641e+05
9.404685278      	1.0000000000e+05	1.0939436698e+05
9.405685278      	1.0000000000e+05	1.0939436758e+05
9.406685278      	1.0000000000e+05	1.0939436822e+05
9.407685278      	1.0000000000e+05	1.0939436888e+05
9.408685278      	1.0000000000e+05	1.0939436956e+05
9.409685278      	1.0000000000e+05	1.0939437028e+05
9.410685278      	1.0000000000e+05	1.0939437102e+05
9.411685278      	1.0000000000e+05	1.0939437178e+05
9.412685278      	1.0000000000e+05	1.0939437257e+05
