# Field minima and maxima
# Time       	field        	min          	location(min)	processor    	max          	location(max)	processor    
11.2511      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.747747e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
11.2537      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.993709e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
11.2563      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.788891e+00	(0.000000e+00 3.666854e-03 1.006500e-01)	0
11.259       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.597878e+00	(0.000000e+00 3.666854e-03 1.006500e-01)	0
11.2619      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.868245e+00	(0.000000e+00 3.666854e-03 1.105500e-01)	0
11.2646      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.488560e+00	(0.000000e+00 3.666854e-03 1.105500e-01)	0
11.2675      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.751449e+00	(0.000000e+00 3.666854e-03 1.204500e-01)	0
11.2703      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.708356e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.2732      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.298759e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2761      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.609109e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2788      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.498485e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2816      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.610880e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2844      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.862926e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.287       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.334997e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2893      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.803879e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.2916      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.535974e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.294       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.020742e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.2961      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.355168e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.2981      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.154631e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.2999      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.176737e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.3016      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.411712e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.3032      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.043696e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.3049      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.878151e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.3066      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.792733e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.3083      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.277905e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.3102      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.144170e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.3121      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.958883e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.3142      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.541143e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.3164      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.420895e+00	(0.000000e+00 3.666854e-03 9.075000e-02)	0
11.3186      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.215440e+00	(0.000000e+00 3.666854e-03 1.006500e-01)	0
11.3209      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.033565e+00	(0.000000e+00 3.666854e-03 1.204500e-01)	0
11.3233      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.221882e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.3256      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.926210e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.3282      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.134343e+00	(0.000000e+00 3.666854e-03 1.204500e-01)	0
11.3306      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.860855e+00	(0.000000e+00 3.666854e-03 1.204500e-01)	0
11.3333      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.865155e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
11.3359      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.784567e+00	(0.000000e+00 3.666854e-03 1.303500e-01)	0
11.3386      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.951563e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
11.3414      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.702044e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
11.3442      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.904594e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
11.3468      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.807020e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.3496      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.069689e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.3523      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.049501e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.3547      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.310965e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.3569      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.408889e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.3592      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.429824e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.3613      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.435609e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.3635      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.706993e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.3655      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.894825e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.3674      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.876787e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.3694      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.940137e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.3713      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.216784e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.3732      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.078955e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.3751      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.116022e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.377       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.140963e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.3789      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.001134e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.3808      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.842977e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.3828      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.829197e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.3847      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.655242e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.3869      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.419481e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.3891      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.361061e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.3912      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.006025e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.3934      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.844159e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
11.3956      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.868629e+00	(0.000000e+00 3.666854e-03 1.303500e-01)	0
11.3978      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.672296e+00	(0.000000e+00 3.666854e-03 1.303500e-01)	0
11.4         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.971055e+00	(0.000000e+00 3.666854e-03 1.402500e-01)	0
11.4025      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.986145e+00	(0.000000e+00 3.666854e-03 1.402500e-01)	0
11.405       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.082065e+00	(0.000000e+00 3.666854e-03 1.501500e-01)	0
11.4076      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.247411e+00	(0.000000e+00 3.666854e-03 1.501500e-01)	0
11.41        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.904950e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4126      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.311307e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4151      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.111994e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.418       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.229284e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4207      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.213873e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4237      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.298841e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4266      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.172662e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.4295      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.226275e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.4322      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.886720e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.435       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.845231e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.4378      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.735367e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.4405      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.706942e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.4432      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.714597e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.446       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.686719e+00	(0.000000e+00 -3.666854e-03 8.085000e-02)	0
11.4488      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.769671e+00	(0.000000e+00 -3.666854e-03 9.075000e-02)	0
11.4516      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.457525e+00	(0.000000e+00 -3.666854e-03 1.006500e-01)	0
11.4544      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.275673e+00	(0.000000e+00 -3.666854e-03 1.006500e-01)	0
11.4571      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.411677e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.4598      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.349912e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.4624      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.618648e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.465       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.144995e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4674      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.180843e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4699      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.258038e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4723      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.425137e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.4748      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.678852e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4774      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.881072e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4799      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.327007e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4824      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.712958e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4848      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.620908e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.4871      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.557205e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.4895      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.581981e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.4918      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.156500e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.4941      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.059458e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.4961      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.137220e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.4982      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.805788e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5003      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.608909e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.5024      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.413824e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.5046      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.408321e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.5068      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.122294e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.5092      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.291733e+00	(0.000000e+00 -3.666854e-03 9.075000e-02)	0
11.5115      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.851173e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.514       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.140676e+00	(0.000000e+00 -3.666854e-03 1.006500e-01)	0
11.5163      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.849373e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.5189      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.994381e+00	(0.000000e+00 -3.666854e-03 1.105500e-01)	0
11.5214      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.754028e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.5241      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.001643e+00	(0.000000e+00 -3.666854e-03 1.204500e-01)	0
11.5266      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.764822e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
11.5293      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.299185e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.5321      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.326309e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.5349      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.668748e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.5377      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.329891e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.5403      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.663988e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.543       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.974748e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.5453      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.727459e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.5475      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.139524e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.5495      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.340609e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5512      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.675178e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5527      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.000543e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5541      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.296823e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5555      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.319839e+00	(0.000000e+00 0.000000e+00 5.940000e-02)	0
11.5568      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.328598e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.5582      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.187340e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.5596      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	7.063784e+00	(0.000000e+00 0.000000e+00 7.095000e-02)	0
11.561       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.879904e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.5624      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.610980e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.564       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	6.190642e+00	(0.000000e+00 0.000000e+00 8.085000e-02)	0
11.5656      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.676234e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.5673      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	5.447192e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.5691      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.912544e+00	(0.000000e+00 0.000000e+00 9.075000e-02)	0
11.5712      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.543208e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.5733      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.448226e+00	(0.000000e+00 -3.666854e-03 1.006500e-01)	0
11.5755      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.592088e+00	(0.000000e+00 -3.666854e-03 1.105500e-01)	0
11.5777      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.698218e+00	(0.000000e+00 -3.666854e-03 1.105500e-01)	0
11.5799      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.346676e+00	(0.000000e+00 -3.666854e-03 1.204500e-01)	0
11.5822      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.588733e+00	(0.000000e+00 -3.666854e-03 1.204500e-01)	0
11.5844      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.880028e+00	(0.000000e+00 -3.666854e-03 1.303500e-01)	0
11.587       	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.454436e+00	(0.000000e+00 -3.666854e-03 1.303500e-01)	0
11.5892      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.547980e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
11.5919      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	4.056161e+00	(0.000000e+00 -3.666854e-03 1.402500e-01)	0
11.5946      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.997806e+00	(0.000000e+00 0.000000e+00 1.402500e-01)	0
11.5973      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.643843e+00	(0.000000e+00 -3.666854e-03 1.501500e-01)	0
11.6         	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.848820e+00	(0.000000e+00 0.000000e+00 1.501500e-01)	0
11.6027      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.746455e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.6056      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.911786e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.6083      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.815041e+00	(0.000000e+00 0.000000e+00 1.980000e-02)	0
11.6113      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.854051e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.6143      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.821722e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.6172      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.706364e+00	(0.000000e+00 0.000000e+00 3.300000e-02)	0
11.62        	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.569399e+00	(0.000000e+00 0.000000e+00 4.620000e-02)	0
11.6229      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.688179e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.6255      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.635459e+00	(0.000000e+00 0.000000e+00 1.006500e-01)	0
11.6281      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.635770e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.6307      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.819914e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.6332      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.800304e+00	(0.000000e+00 0.000000e+00 1.105500e-01)	0
11.6358      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.778591e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.6383      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.848336e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.6408      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.810365e+00	(0.000000e+00 0.000000e+00 1.204500e-01)	0
11.6433      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.647941e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
11.6459      	U            	0.000000e+00	(-1.100056e-02 -1.100056e-02 0.000000e+00)	0	3.705239e+00	(0.000000e+00 0.000000e+00 1.303500e-01)	0
